"EP Code:n","LOP A/C No:n","A/C Name","Reported BI Name","Reported TO Name","BI/Omni Code","BI Name","Mother BI/Omni Code","BI TO Code","BI TO Name"
"GSA","G00174644","XXX","XXX","XXX","INS_0786","XXX","","BIT_0646","XXX"
"GSA","G00174645","XXX","XXX","XXX","INS_0798","XXX","","BIT_0646","XXX"
"GSA","G00174648","XXX","XXX","XXX","INS_0781","XXX","","BIT_0646","XXX"
"GSA","G00174650","XXX","XXX","XXX","INS_0799","XXX","","BIT_0646","XXX"
"GSA","G00174652","XXX","XXX","XXX","INS_0800","XXX","","BIT_0646","XXX"
"GSA","G00174654","XXX","XXX","XXX","INS_2190","XXX","","BIT_0646","XXX"
"GSA","G00175085","XXX","XXX","XXX","INS_1106","XXX","OMN_0019","BIT_0898","XXX"
"GSA","G00175289","XXX","XXX","XXX","INS_0705","XXX","OMN_0019","BIT_0009","XXX"
"GSA","G00176651","XXX","XXX","XXX","INS_0994","XXX","OMN_0019","BIT_0767","XXX"
"GSA","G00176749","XXX","XXX","XXX","INS_1077","XXX","OMN_0019","BIT_0912","XXX"
"GSA","G00176751","XXX","XXX","XXX","INS_1077","XXX","OMN_0019","BIT_0806","XXX"
"GSA","G00177443","XXX","XXX","XXX","INS_1335","XXX","OMN_0019","BIT_0911","XXX"
"GSA","G00180092","XXX","XXX","XXX","INS_0007","XXX","OMN_0019","","XXX"
"GSA","G00180097","XXX","XXX","XXX","INS_0007","XXX","","BIT_0016","XXX"
"GSA","G00180189","XXX","XXX","XXX","INS_0677","XXX","","BIT_0180","XXX"
"GSA","G00180191","XXX","XXX","XXX","INS_0677","XXX","","BIT_0180","XXX"
"GSA","G00181462","XXX","XXX","XXX","INS_1003","XXX","OMN_0019","BIT_0009","XXX"
"GSA","G00181470","XXX","XXX","XXX","INS_0340","XXX","OMN_0019","BIT_0009","XXX"
"GSA","G00181487","XXX","XXX","XXX","INS_0341","XXX","OMN_0019","BIT_0009","XXX"
"GSA","G00181501","XXX","XXX","XXX","INS_1054","XXX","OMN_0019","BIT_0009","XXX"
"GSA","G00183096","XXX","XXX","XXX","INS_0433","XXX","OMN_0019","BIT_0407","XXX"
"GSA","G00183175","XXX","XXX","XXX","INS_1506","XXX","OMN_0019","BIT_0009","XXX"
"GSA","G00183766","XXX","XXX","XXX","HED_0439","XXX","OMN_0019","BIT_0444","XXX"
"GSA","G00183768","XXX","XXX","XXX","HED_0439","XXX","OMN_0019","BIT_0444","XXX"
"GSA","G00183971","XXX","XXX","XXX","INS_2183","XXX","","BIT_0065","XXX"
"GSA","G00185108","XXX","XXX","XXX","INS_2121","XXX","","BIT_0911","XXX"
"GSA","G00185447","XXX","XXX","XXX","INS_1078","XXX","OMN_0019","BIT_0806","XXX"
"GSA","G00185886","XXX","XXX","XXX","HED_0037","XXX","OMN_0019","BIT_0033","XXX"
"GSA","G00185887","XXX","XXX","XXX","HED_0468","XXX","OMN_0019","BIT_0033","XXX"
"GSA","G00185912","XXX","XXX","XXX","INS_0433","XXX","OMN_0019","BIT_0407","XXX"
"GSA","G00186122","XXX","XXX","XXX","INS_0806","XXX","OMN_0019","BIT_0646","XXX"
"GSA","G00186124","XXX","XXX","XXX","INS_0807","XXX","OMN_0019","BIT_0646","XXX"
"GSA","G00186127","XXX","XXX","XXX","INS_0808","XXX","OMN_0019","BIT_0646","XXX"
"GSA","G00186130","XXX","XXX","XXX","INS_0809","XXX","OMN_0019","BIT_0646","XXX"
"GSA","G00186136","XXX","XXX","XXX","INS_1196","XXX","OMN_0019","BIT_0806","XXX"
"GSA","G00186268","XXX","XXX","XXX","HED_0386","XXX","","BIT_0408","XXX"
"GSA","G00186548","XXX","XXX","XXX","INS_0838","XXX","OMN_0019","BIT_0772","XXX"
"GSA","G00188245","XXX","XXX","XXX","HED_0444","XXX","OMN_0019","BIT_0338","XXX"
"GSA","G00188256","XXX","XXX","XXX","HED_0444","XXX","OMN_0019","BIT_0338","XXX"
"GSA","G00188272","XXX","XXX","XXX","HED_0444","XXX","OMN_0019","BIT_0338","XXX"
"GSA","G00188411","XXX","XXX","XXX","INS_0937","XXX","OMN_0019","BIT_0767","XXX"
"GSA","G00188532","XXX","XXX","XXX","INS_0498","XXX","","BIT_0180","XXX"
"GSA","G00188824","XXX","XXX","XXX","INS_0563","XXX","OMN_0019","BIT_0098","XXX"
"GSA","G00188826","XXX","XXX","XXX","INS_0563","XXX","OMN_0019","BIT_0098","XXX"
"GSA","G00188830","XXX","XXX","XXX","INS_0563","XXX","OMN_0019","BIT_0098","XXX"
"GSA","G00188847","XXX","XXX","XXX","INS_0563","XXX","OMN_0019","BIT_0868","XXX"
"GSA","G00188858","XXX","XXX","XXX","INS_0563","XXX","","BIT_0646","XXX"
"GSA","G00188866","XXX","XXX","XXX","INS_0563","XXX","OMN_0019","BIT_0868","XXX"
"GSA","G00189201","XXX","XXX","XXX","INS_0755","XXX","OMN_0019","BIT_0098","XXX"
"GSA","G00189441","XXX","XXX","XXX","INS_0990","XXX","OMN_0019","BIT_0009","XXX"
"GSA","G00189676","XXX","XXX","XXX","INS_2270","XXX","","BIT_0407","XXX"
"GSA","G00189826","XXX","XXX","XXX","INS_0917","XXX","","BIT_0098","XXX"
"GSA","G00190142","XXX","XXX","XXX","INS_0139","XXX","OMN_0019","BIT_0806","XXX"
"GSA","G00190586","XXX","XXX","XXX","HED_0458","XXX","","BIT_0180","XXX"
"GSA","G00190588","XXX","XXX","XXX","HED_0459","XXX","","BIT_0180","XXX"
"GSA","G00190591","XXX","XXX","XXX","INS_0441","XXX","OMN_0019","BIT_0180","XXX"
"GSA","G00190691","XXX","XXX","XXX","INS_1220","XXX","OMN_0019","BIT_0767","XXX"
"GSA","G00190944","XXX","XXX","XXX","INS_0905","XXX","OMN_0019","BIT_0868","XXX"
"GSA","G00190945","XXX","XXX","XXX","INS_0905","XXX","OMN_0019","BIT_0868","XXX"
"GSA","G00191223","XXX","XXX","XXX","INS_0502","XXX","","BIT_0338","XXX"
"GSA","G00191226","XXX","XXX","XXX","INS_0502","XXX","","BIT_0338","XXX"
"GSA","G00191245","XXX","XXX","XXX","INS_0678","XXX","","BIT_0180","XXX"
"GSA","G00191246","XXX","XXX","XXX","INS_0679","XXX","","BIT_0180","XXX"
"GSA","G00191319","XXX","XXX","XXX","INS_0502","XXX","OMN_0019","BIT_0338","XXX"
"GSA","G00191324","XXX","XXX","XXX","INS_0502","XXX","OMN_0019","BIT_0338","XXX"
"GSA","G00191333","XXX","XXX","XXX","INS_0502","XXX","OMN_0019","BIT_0338","XXX"
"GSA","G00191350","XXX","XXX","XXX","INS_0502","XXX","OMN_0019","BIT_0338","XXX"
"GSA","G00191380","XXX","XXX","XXX","INS_0502","XXX","OMN_0019","BIT_0338","XXX"
"GSA","G00191402","XXX","XXX","XXX","INS_0502","XXX","OMN_0019","BIT_0338","XXX"
"GSA","G00191410","XXX","XXX","XXX","INS_0502","XXX","OMN_0019","BIT_0338","XXX"
"GSA","G00191417","XXX","XXX","XXX","INS_0502","XXX","OMN_0019","BIT_0338","XXX"
"GSA","G00191420","XXX","XXX","XXX","INS_0502","XXX","","BIT_0338","XXX"
"GSA","G00191430","XXX","XXX","XXX","INS_0502","XXX","OMN_0019","BIT_0338","XXX"
"GSA","G00191434","XXX","XXX","XXX","INS_0502","XXX","OMN_0019","BIT_0338","XXX"
"GSA","G00191435","XXX","XXX","XXX","INS_0502","XXX","OMN_0019","BIT_0338","XXX"
"GSA","G00191596","XXX","XXX","XXX","HED_0642","XXX","OMN_0019","BIT_0009","XXX"
"GSA","G00191602","XXX","XXX","XXX","HED_0641","XXX","OMN_0019","BIT_0009","XXX"
"GSA","G00191622","XXX","XXX","XXX","INS_0705","XXX","OMN_0019","BIT_0806","XXX"
"GSA","G00191896","XXX","XXX","XXX","HED_0460","XXX","","BIT_0180","XXX"
"GSA","G00192316","XXX","XXX","XXX","INS_0810","XXX","","BIT_0646","XXX"
"GSA","G00192317","XXX","XXX","XXX","INS_0810","XXX","OMN_0019","BIT_0646","XXX"
"GSA","G00192319","XXX","XXX","XXX","INS_0810","XXX","OMN_0019","BIT_0646","XXX"
"GSA","G00192548","XXX","XXX","XXX","INS_1004","XXX","OMN_0019","BIT_0009","XXX"
"GSA","G00192920","XXX","XXX","XXX","HED_0176","XXX","OMN_0019","BIT_0189","XXX"
"GSA","G00193464","XXX","XXX","XXX","INS_1498","XXX","OMN_0019","BIT_0646","XXX"
"GSA","G00193578","XXX","XXX","XXX","INS_0735","XXX","OMN_0019","BIT_0772","XXX"
"GSA","G00194243","XXX","XXX","XXX","INS_1499","XXX","OMN_0019","BIT_0646","XXX"
"GSA","G00194245","XXX","XXX","XXX","INS_1499","XXX","","BIT_0646","XXX"
"GSA","G00194747","XXX","XXX","XXX","INS_0811","XXX","OMN_0019","BIT_0646","XXX"
"GSA","G00194928","XXX","XXX","XXX","HED_0639","XXX","OMN_0019","BIT_0898","XXX"
"GSA","G00194941","XXX","XXX","XXX","INS_1988","XXX","","BIT_0646","XXX"
"GSA","G00196511","XXX","XXX","XXX","INS_1052","XXX","OMN_0019","BIT_0806","XXX"
"GSA","G00196805","XXX","XXX","XXX","INS_0736","XXX","OMN_0019","BIT_0772","XXX"
"GSA","G00196849","XXX","XXX","XXX","INS_0563","XXX","","","XXX"
"GSA","G00196999","XXX","XXX","XXX","INS_2109","XXX","","BIT_0772","XXX"
"GSA","G00197619","XXX","XXX","XXX","INS_1415","XXX","OMN_0019","BIT_0646","XXX"
"GSA","G00197623","XXX","XXX","XXX","INS_1415","XXX","","BIT_0646","XXX"
"GSA","G00197731","XXX","XXX","XXX","HED_0640","XXX","OMN_0019","BIT_0898","XXX"
"GSA","G00197732","XXX","XXX","XXX","HED_0640","XXX","OMN_0019","BIT_0898","XXX"
"GSA","G00197733","XXX","XXX","XXX","HED_0640","XXX","OMN_0019","BIT_0898","XXX"
"GSA","G00197734","XXX","XXX","XXX","HED_0640","XXX","OMN_0019","BIT_0898","XXX"
"GSA","G00198509","XXX","XXX","XXX","INS_1233","XXX","OMN_0019","BIT_0009","XXX"
"GSA","G00199114","XXX","XXX","XXX","INS_1498","XXX","OMN_0019","BIT_0646","XXX"
"GSA","G00199202","XXX","XXX","XXX","OMN_0144","XXX","OMN_0019","","XXX"
"GSA","G00199212","XXX","XXX","XXX","OMN_0136","XXX","","","XXX"
"GSA","G00199264","XXX","XXX","XXX","INS_1117","XXX","OMN_0019","BIT_0009","XXX"
"GSA","G00200187","XXX","XXX","XXX","HED_0628","XXX","OMN_0019","BIT_0876","XXX"
"GSA","G00200188","XXX","XXX","XXX","HED_0629","XXX","OMN_0019","BIT_0876","XXX"
"GSA","G00200189","XXX","XXX","XXX","HED_0630","XXX","OMN_0019","BIT_0876","XXX"
"GSA","G00202115","XXX","XXX","XXX","HED_1149","XXX","OMN_0019","BIT_1172","XXX"
"GSA","G00202410","XXX","XXX","XXX","HED_0190","XXX","OMN_0019","BIT_0033","XXX"
"GSA","G00202627","XXX","XXX","XXX","HED_1148","XXX","OMN_0019","BIT_1172","XXX"
"GSA","G00204050","XXX","XXX","XXX","HED_0581","XXX","OMN_0019","BIT_0866","XXX"
"GSA","G00204171","XXX","XXX","XXX","HED_0631","XXX","OMN_0019","BIT_0876","XXX"
"GSA","G00204576","XXX","XXX","XXX","HED_0077","XXX","","BIT_0096","XXX"
"GSA","G00204733","XXX","XXX","XXX","INS_0234","XXX","OMN_0019","BIT_0157","XXX"
"GSA","G00204817","XXX","XXX","XXX","HED_1123","XXX","OMN_0019","BIT_1113","XXX"
"GSA","G00205164","XXX","XXX","XXX","HED_0037","XXX","OMN_0019","BIT_0033","XXX"
"GSA","G00206431","XXX","XXX","XXX","HED_0201","XXX","OMN_0019","BIT_0307","XXX"
"GSA","G00206489","XXX","XXX","XXX","HED_1502","XXX","","BIT_0407","XXX"
"GSA","G00206539","XXX","XXX","XXX","HED_0419","XXX","OMN_0019","BIT_0157","XXX"
"GSA","G00207140","XXX","XXX","XXX","HED_0223","XXX","OMN_0019","BIT_0331","XXX"
"GSA","G00207190","XXX","XXX","XXX","HED_1503","XXX","","BIT_0407","XXX"
"GSA","G00208765","XXX","XXX","XXX","HED_0258","XXX","OMN_0019","BIT_0307","XXX"
"GSA","G00208766","XXX","XXX","XXX","HED_0178","XXX","OMN_0019","BIT_0307","XXX"
"GSA","G00208997","XXX","XXX","XXX","HED_0351","XXX","OMN_0019","BIT_0498","XXX"
"GSA","G00209306","XXX","XXX","XXX","HED_1126","XXX","OMN_0019","BIT_1113","XXX"
"GSA","G00209377","XXX","XXX","XXX","HED_0073","XXX","OMN_0019","BIT_0415","XXX"
"GSA","G00209418","XXX","XXX","XXX","HED_0685","XXX","OMN_0019","BIT_0875","XXX"
"GSA","G00230114","XXX","XXX","XXX","HED_0686","XXX","OMN_0019","BIT_0875","XXX"
"GSA","G00230959","XXX","XXX","XXX","HED_0448","XXX","OMN_0019","BIT_0743","XXX"
"GSA","G00231075","XXX","XXX","XXX","HED_0449","XXX","","BIT_0743","XXX"
"GSA","G00231229","XXX","XXX","XXX","HED_0450","XXX","","BIT_0743","XXX"
"GSA","G00231552","XXX","XXX","XXX","HED_0242","XXX","OMN_0019","BIT_0383","XXX"
"GSA","G00232026","XXX","XXX","XXX","HED_0904","XXX","OMN_0019","BIT_0988","XXX"
"GSA","G00232052","XXX","XXX","XXX","HED_0436","XXX","","BIT_0502","XXX"
"GSA","G00232053","XXX","XXX","XXX","HED_0435","XXX","","BIT_0502","XXX"
"GSA","G00232460","XXX","XXX","XXX","HED_0576","XXX","OMN_0019","BIT_0868","XXX"
"GSA","G00232622","XXX","XXX","XXX","INS_0517","XXX","OMN_0019","BIT_0157","XXX"
"GSA","G00233285","XXX","XXX","XXX","HED_0606","XXX","","BIT_0743","XXX"
"GSA","G00233308","XXX","XXX","XXX","HED_0471","XXX","OMN_0019","BIT_0744","XXX"
"GSA","G00233603","XXX","XXX","XXX","HED_0569","XXX","OMN_0019","BIT_0362","XXX"
"GSA","G00233906","XXX","XXX","XXX","HED_0362","XXX","","BIT_0498","XXX"
"GSA","G00233907","XXX","XXX","XXX","HED_0334","XXX","OMN_0019","BIT_0498","XXX"
"GSA","G00233957","XXX","XXX","XXX","HED_0356","XXX","OMN_0019","BIT_0157","XXX"
"GSA","G00234026","XXX","XXX","XXX","HED_0533","XXX","OMN_0019","BIT_0157","XXX"
"GSA","G00236004","XXX","XXX","XXX","HED_1147","XXX","OMN_0019","BIT_1172","XXX"
"GSA","G00236005","XXX","XXX","XXX","HED_1146","XXX","OMN_0019","BIT_1172","XXX"
"GSA","G00236063","XXX","XXX","XXX","HED_0229","XXX","OMN_0019","BIT_0502","XXX"
"GSA","G00236079","XXX","XXX","XXX","HED_0340","XXX","OMN_0019","BIT_0502","XXX"
"GSA","G00236435","XXX","XXX","XXX","HED_0683","XXX","OMN_0019","BIT_0922","XXX"
"GSA","G00237141","XXX","XXX","XXX","HED_0687","XXX","OMN_0019","BIT_0875","XXX"
"GSA","G00237338","XXX","XXX","XXX","HED_0271","XXX","OMN_0019","BIT_0417","XXX"
"GSA","G00237474","XXX","XXX","XXX","HED_0452","XXX","","BIT_0743","XXX"
"GSA","G00237475","XXX","XXX","XXX","HED_0453","XXX","","BIT_0743","XXX"
"GSA","G00237476","XXX","XXX","XXX","HED_0454","XXX","","BIT_0743","XXX"
"GSA","G00237543","XXX","XXX","XXX","HED_0237","XXX","OMN_0019","BIT_0338","XXX"
"GSA","G00237714","XXX","XXX","XXX","HED_1124","XXX","OMN_0019","BIT_1113","XXX"
"GSA","G00237735","XXX","XXX","XXX","HED_0122","XXX","OMN_0019","BIT_0218","XXX"
"GSA","G00237737","XXX","XXX","XXX","HED_0162","XXX","OMN_0019","BIT_0218","XXX"
"GSA","G00237826","XXX","XXX","XXX","HED_0188","XXX","","BIT_0157","XXX"
"GSA","G00237875","XXX","XXX","XXX","HED_0583","XXX","","BIT_0836","XXX"
"GSA","G00237923","XXX","XXX","XXX","HED_0067","XXX","OMN_0019","BIT_0155","XXX"
"GSA","G00237951","XXX","XXX","XXX","HED_0632","XXX","OMN_0019","BIT_0876","XXX"
"GSA","G00238399","XXX","XXX","XXX","HED_0260","XXX","OMN_0019","BIT_0410","XXX"
"GSA","G00238777","XXX","XXX","XXX","HED_0464","XXX","","BIT_0335","XXX"
"GSA","G00239092","XXX","XXX","XXX","HED_0633","XXX","OMN_0019","BIT_0876","XXX"
"GSA","G00239226","XXX","XXX","XXX","HED_0465","XXX","","BIT_0335","XXX"
"GSA","G00239440","XXX","XXX","XXX","HED_0482","XXX","OMN_0019","BIT_0743","XXX"
"GSA","G00239495","XXX","XXX","XXX","HED_0577","XXX","OMN_0019","BIT_0868","XXX"
"GSA","G00239581","XXX","XXX","XXX","HED_0483","XXX","OMN_0019","BIT_0743","XXX"
"GSA","G00239648","XXX","XXX","XXX","HED_0281","XXX","OMN_0019","BIT_0410","XXX"
"GSA","G00239761","XXX","XXX","XXX","HED_0484","XXX","OMN_0019","BIT_0743","XXX"
"GSA","G00239882","XXX","XXX","XXX","HED_0355","XXX","OMN_0019","BIT_0157","XXX"
"GSA","G00239919","XXX","XXX","XXX","HED_1054","XXX","OMN_0019","BIT_1047","XXX"
"GSA","G00240627","XXX","XXX","XXX","INS_0437","XXX","OMN_0019","BIT_0128","XXX"
"GSA","G00240818","XXX","XXX","XXX","INS_0930","XXX","OMN_0019","BIT_0875","XXX"
"GSA","G00241063","XXX","XXX","XXX","HED_1055","XXX","OMN_0019","BIT_1047","XXX"
"GSA","G00241874","XXX","XXX","XXX","HED_0382","XXX","","BIT_0817","XXX"
"GSA","G00242191","XXX","XXX","XXX","HED_0468","XXX","OMN_0019","BIT_0033","XXX"
"GSA","G00242587","XXX","XXX","XXX","HED_0507","XXX","OMN_0019","BIT_0777","XXX"
"GSA","G00242673","XXX","XXX","XXX","HED_0561","XXX","","BIT_0817","XXX"
"GSA","G00243055","XXX","XXX","XXX","HED_0379","XXX","","BIT_0552","XXX"
"GSA","G00243080","XXX","XXX","XXX","HED_0504","XXX","OMN_0019","BIT_0552","XXX"
"GSA","G00243552","XXX","XXX","XXX","HED_0706","XXX","OMN_0019","BIT_0935","XXX"
"GSA","G00243555","XXX","XXX","XXX","HED_0472","XXX","OMN_0019","BIT_0744","XXX"
"GSA","G00243722","XXX","XXX","XXX","HED_0983","XXX","OMN_0019","BIT_0875","XXX"
"GSA","G00243872","XXX","XXX","XXX","HED_0562","XXX","","BIT_0817","XXX"
"GSA","G00243968","XXX","XXX","XXX","HED_0485","XXX","OMN_0019","BIT_1057","XXX"
"GSA","G00243986","XXX","XXX","XXX","HED_0707","XXX","OMN_0019","BIT_0935","XXX"
"GSA","G00245310","XXX","XXX","XXX","HED_0486","XXX","OMN_0019","BIT_0552","XXX"
"GSA","G00245314","XXX","XXX","XXX","HED_1368","XXX","","BIT_1356","XXX"
"GSA","G00245326","XXX","XXX","XXX","HED_0396","XXX","OMN_0019","BIT_0502","XXX"
"GSA","G00245327","XXX","XXX","XXX","INS_0653","XXX","","BIT_0502","XXX"
"GSA","G00245410","XXX","XXX","XXX","HED_0445","XXX","OMN_0019","BIT_0157","XXX"
"GSA","G00245648","XXX","XXX","XXX","HED_0493","XXX","","BIT_0284","XXX"
"GSA","G00245677","XXX","XXX","XXX","INS_0593","XXX","OMN_0019","BIT_0218","XXX"
"GSA","G00245833","XXX","XXX","XXX","HED_0634","XXX","OMN_0019","BIT_0876","XXX"
"GSA","G00245980","XXX","XXX","XXX","HED_0446","XXX","OMN_0019","BIT_0157","XXX"
"GSA","G00246432","XXX","XXX","XXX","HED_0534","XXX","OMN_0009","BIT_0147","XXX"
"GSA","G00246455","XXX","XXX","XXX","HED_0563","XXX","","BIT_0817","XXX"
"GSA","G00246540","XXX","XXX","XXX","HED_0567","XXX","OMN_0019","BIT_0862","XXX"
"GSA","G00246541","XXX","XXX","XXX","HED_0568","XXX","OMN_0019","BIT_0862","XXX"
"GSA","G00246693","XXX","XXX","XXX","HED_0741","XXX","OMN_0019","BIT_1065","XXX"
"GSA","G00247202","XXX","XXX","XXX","HED_0473","XXX","","BIT_0743","XXX"
"GSA","G00247470","XXX","XXX","XXX","HED_0475","XXX","","BIT_0743","XXX"
"GSA","G00247564","XXX","XXX","XXX","HED_0708","XXX","OMN_0019","BIT_0935","XXX"
"GSA","G00248438","XXX","XXX","XXX","HED_1306","XXX","","BIT_1285","XXX"
"GSA","G00248660","XXX","XXX","XXX","HED_0564","XXX","","BIT_0552","XXX"
"GSA","G00248865","XXX","XXX","XXX","HED_0566","XXX","","BIT_0157","XXX"
"GSA","G00248874","XXX","XXX","XXX","HED_0536","XXX","","BIT_0817","XXX"
"GSA","G00248986","XXX","XXX","XXX","HED_0688","XXX","OMN_0019","BIT_0875","XXX"
"GSA","G00249515","XXX","XXX","XXX","HED_0690","XXX","OMN_0019","BIT_0926","XXX"
"GSA","G00250134","XXX","XXX","XXX","HED_0717","XXX","OMN_0019","BIT_0157","XXX"
"GSA","G00250335","XXX","XXX","XXX","HED_0965","XXX","","BIT_0862","XXX"
"GSA","G00250339","XXX","XXX","XXX","HED_0965","XXX","","BIT_0862","XXX"
"GSA","G00250345","XXX","XXX","XXX","HED_0965","XXX","OMN_0019","BIT_0862","XXX"
"GSA","G00250346","XXX","XXX","XXX","HED_0965","XXX","","BIT_0862","XXX"
"GSA","G00250347","XXX","XXX","XXX","HED_0965","XXX","OMN_0019","BIT_0862","XXX"
"GSA","G00250370","XXX","XXX","XXX","HED_0691","XXX","OMN_0019","BIT_0817","XXX"
"GSA","G00250443","XXX","XXX","XXX","HED_0742","XXX","OMN_0019","BIT_1065","XXX"
"GSA","G00250479","XXX","XXX","XXX","HED_1111","XXX","OMN_0019","BIT_1092","XXX"
"GSA","G00250655","XXX","XXX","XXX","HED_0674","XXX","OMN_0019","BIT_0157","XXX"
"GSA","G00250756","XXX","XXX","XXX","HED_0751","XXX","OMN_0019","BIT_0552","XXX"
"GSA","G00251099","XXX","XXX","XXX","HED_0675","XXX","OMN_0019","BIT_0157","XXX"
"GSA","G00251304","XXX","XXX","XXX","HED_1110","XXX","OMN_0019","BIT_1092","XXX"
"GSA","G00251338","XXX","XXX","XXX","HED_0895","XXX","","BIT_0876","XXX"
"GSA","G00251399","XXX","XXX","XXX","HED_0734","XXX","OMN_0019","BIT_0743","XXX"
"GSA","G00251404","XXX","XXX","XXX","HED_0832","XXX","OMN_0019","BIT_0743","XXX"
"GSA","G00251604","XXX","XXX","XXX","INS_1817","XXX","OMN_0019","BIT_1113","XXX"
"GSA","G00251760","XXX","XXX","XXX","HED_1125","XXX","OMN_0019","BIT_1113","XXX"
"GSA","G00251788","XXX","XXX","XXX","HED_0883","XXX","OMN_0019","BIT_0362","XXX"
"GSA","G00251793","XXX","XXX","XXX","HED_0903","XXX","OMN_0019","BIT_0988","XXX"
"GSA","G00251794","XXX","XXX","XXX","HED_0902","XXX","OMN_0019","BIT_0988","XXX"
"GSA","G00251912","XXX","XXX","XXX","HED_0884","XXX","OMN_0019","BIT_0362","XXX"
"GSA","G00251978","XXX","XXX","XXX","HED_0379","XXX","OMN_0019","BIT_0552","XXX"
"GSA","G00252023","XXX","XXX","XXX","HED_0885","XXX","OMN_0019","BIT_0817","XXX"
"GSA","G00252281","XXX","XXX","XXX","HED_0757","XXX","OMN_0019","BIT_0875","XXX"
"GSA","G00252722","XXX","XXX","XXX","HED_0964","XXX","OMN_0019","BIT_1065","XXX"
"GSA","G00253914","XXX","XXX","XXX","HED_1303","XXX","","BIT_0552","XXX"
"GSA","G00258120","XXX","XXX","XXX","HED_1151","XXX","OMN_0019","BIT_0743","XXX"
"GSA","G00258234","XXX","XXX","XXX","HED_1056","XXX","OMN_0019","BIT_0743","XXX"
"GSA","G00258442","XXX","XXX","XXX","HED_1369","XXX","","BIT_1356","XXX"
"GSA","G00258975","XXX","XXX","XXX","HED_0486","XXX","OMN_0019","BIT_1065","XXX"
"GSA","G00258977","XXX","XXX","XXX","HED_0564","XXX","OMN_0019","BIT_1065","XXX"
"GSA","G00258982","XXX","XXX","XXX","HED_0379","XXX","OMN_0019","BIT_1065","XXX"
"GSA","G00258984","XXX","XXX","XXX","HED_0485","XXX","OMN_0019","BIT_1065","XXX"
"GSA","G00259032","XXX","XXX","XXX","HED_1304","XXX","","BIT_1285","XXX"
"GSA","G00259101","XXX","XXX","XXX","HED_1055","XXX","OMN_0019","BIT_1047","XXX"
"GSA","G00259102","XXX","XXX","XXX","HED_1054","XXX","OMN_0019","BIT_1047","XXX"
"GSA","G00260687","XXX","XXX","XXX","HED_1696","XXX","","BIT_1172","XXX"
"GSA","G00266223","XXX","XXX","XXX","HED_1543","XXX","","BIT_1065","XXX"
"GSA","G00267322","XXX","XXX","XXX","HED_1750","XXX","","BIT_0926","XXX"
"GSA","G00267464","XXX","XXX","XXX","HED_1844","XXX","","BIT_1897","XXX"
"GSA","G00280282","XXX","XXX","XXX","INS_0351","XXX","","BIT_0284","XXX"
"GSA","G00280283","XXX","XXX","XXX","INS_0326","XXX","OMN_0019","BIT_0284","XXX"
"GSA","G01076228","XXX","XXX","XXX","INS_1112","XXX","OMN_0019","BIT_0932","XXX"
"GSA","G01076261","XXX","XXX","XXX","INS_1113","XXX","OMN_0019","BIT_0932","XXX"
"GSA","G01076263","XXX","XXX","XXX","INS_1114","XXX","OMN_0019","BIT_0932","XXX"
"GSA","G01079508","XXX","XXX","XXX","INS_1115","XXX","OMN_0019","BIT_0932","XXX"
"GSA","G01079509","XXX","XXX","XXX","INS_1116","XXX","OMN_0019","BIT_0932","XXX"
"GSA","G02100009","XXX","XXX","XXX","INS_1512","XXX","","BIT_0056","XXX"
"GSA","G02100451","XXX","XXX","XXX","INS_0712","XXX","","BIT_0408","XXX"
"GSA","G02100736","XXX","XXX","XXX","INS_0643","XXX","","BIT_0408","XXX"
"GSA","G02108685","XXX","XXX","XXX","INS_0646","XXX","","BIT_0408","XXX"
"GSA","G02109436","XXX","XXX","XXX","INS_0726","XXX","OMN_0019","BIT_0408","XXX"
"GSA","G02161082","XXX","XXX","XXX","INS_0713","XXX","","BIT_0408","XXX"
"GSA","G02167298","XXX","XXX","XXX","INS_0740","XXX","OMN_0019","BIT_0408","XXX"
"GSA","G02179993","XXX","XXX","XXX","INS_0724","XXX","OMN_0019","BIT_0408","XXX"
"GSA","G02182077","XXX","XXX","XXX","HED_0584","XXX","OMN_0019","BIT_0408","XXX"
"GSA","G02186932","XXX","XXX","XXX","INS_0905","XXX","","BIT_0408","XXX"
"GSA","G02187686","XXX","XXX","XXX","HED_0827","XXX","OMN_0019","BIT_0408","XXX"
"GSA","G02194500","XXX","XXX","XXX","HED_0151","XXX","OMN_0019","BIT_0056","XXX"
"GSA","G02199706","XXX","XXX","XXX","INS_0816","XXX","OMN_0019","BIT_0056","XXX"
"GSA","G02612766","XXX","XXX","XXX","INS_0085","XXX","OMN_0019","BIT_0037","XXX"
"GSA","G02627431","XXX","XXX","XXX","INS_0671","XXX","","BIT_0318","XXX"
"GSA","G03307870","XXX","XXX","XXX","INS_0002","XXX","OMN_0019","BIT_0037","XXX"
"GSA","G08200035","XXX","XXX","XXX","INS_1980","XXX","","BIT_0405","XXX"
"GSA","G08203158","XXX","XXX","XXX","INS_1049","XXX","OMN_0019","BIT_0405","XXX"
"GSA","G08222251","XXX","XXX","XXX","INS_0682","XXX","","BIT_0317","XXX"
"GSA","G08226746","XXX","XXX","XXX","INS_1433","XXX","OMN_0019","BIT_0405","XXX"
"GSA","G08236670","XXX","XXX","XXX","INS_1508","XXX","OMN_0019","BIT_0405","XXX"
"GSA","G08238256","XXX","XXX","XXX","INS_1981","XXX","","BIT_0405","XXX"
