"Trade Date","EP Code","EP Name","Product Code","Strike","Option Type","Contract Month","EP OI Total Long","EP OI Total Short"
"23-12-2016","MPF","XXX","HHIO","8600","P","09/2017","704","28"
"23-12-2016","MPF","XXX","HHIO","8800","P","09/2017","913",""
"23-12-2016","MPF","XXX","HHIO","9000","C","09/2017","115","103"
"23-12-2016","MPF","XXX","HHIO","9000","P","09/2017","1403",""
"23-12-2016","MPF","XXX","HHIO","9200","C","09/2017","110","350"
"23-12-2016","MPF","XXX","HHIO","9200","P","09/2017","703","85"
"23-12-2016","MPF","XXX","HHIO","9400","C","09/2017","110","145"
"23-12-2016","MPF","XXX","HHIO","9400","P","09/2017","165","315"
"23-12-2016","MPF","XXX","HHIO","9600","C","09/2017","551",""
"23-12-2016","MPF","XXX","HHIO","9600","P","09/2017","887","15"
"23-12-2016","MPF","XXX","HHIO","9800","C","09/2017","540",""
"23-12-2016","MPF","XXX","HHIO","9800","P","09/2017","605","45"
"23-12-2016","MPF","XXX","HHIO","10000","C","09/2017","284",""
"23-12-2016","MPF","XXX","HHIO","10000","P","09/2017","281","14"
"23-12-2016","MPF","XXX","HHIO","10200","C","09/2017","","250"
"23-12-2016","MPF","XXX","HHIO","10200","P","09/2017","4","3"
"23-12-2016","MPF","XXX","HHIO","10400","C","09/2017","","185"
"23-12-2016","MPF","XXX","HHIO","10400","P","09/2017","5","5"
"23-12-2016","MPF","XXX","HHIO","10600","C","09/2017","","275"
"23-12-2016","MPF","XXX","HHIO","10600","P","09/2017","6","4"
"23-12-2016","MPF","XXX","HHIO","10800","C","09/2017","15","3"
"23-12-2016","MPF","XXX","HHIO","11000","C","09/2017","30","260"
"23-12-2016","MPF","XXX","HHIO","11200","C","09/2017","2","1"
"23-12-2016","MPF","XXX","HHIO","11400","C","09/2017","219","18"
"23-12-2016","MPF","XXX","HHIO","11600","C","09/2017","109","49"
"23-12-2016","MPF","XXX","HHIO","11800","C","09/2017","16","16"
"23-12-2016","MPF","XXX","HHIO","12000","C","09/2017","5","1"
"23-12-2016","MPF","XXX","HHIO","12400","C","09/2017","19","15"
"23-12-2016","MPF","XXX","HHIO","12600","C","09/2017","3",""
"23-12-2016","MPF","XXX","HHIO","12800","C","09/2017","29","18"
"23-12-2016","MPF","XXX","HHIO","3000","P","12/2017","329",""
"23-12-2016","MPF","XXX","HHIO","4000","P","12/2017","","56"
"23-12-2016","MPF","XXX","HHIO","5000","P","12/2017","","2293"
"23-12-2016","MPF","XXX","HHIO","5200","P","12/2017","10","10"
"23-12-2016","MPF","XXX","HHIO","5400","P","12/2017","6","6"
"23-12-2016","MPF","XXX","HHIO","5600","P","12/2017","315","4"
"23-12-2016","MPF","XXX","HHIO","5800","P","12/2017","5","5"
"23-12-2016","MPF","XXX","HHIO","6000","P","12/2017","","2194"
"23-12-2016","MPF","XXX","HHIO","6200","P","12/2017","50",""
"23-12-2016","MPF","XXX","HHIO","6400","P","12/2017","795","289"
"23-12-2016","MPF","XXX","HHIO","6600","P","12/2017","132","562"
"23-12-2016","MPF","XXX","HHIO","6800","P","12/2017","76",""
"23-12-2016","MPF","XXX","HHIO","7000","P","12/2017","3801","252"
"23-12-2016","MPF","XXX","HHIO","7200","C","12/2017","216","150"
"23-12-2016","MPF","XXX","HHIO","7200","P","12/2017","5606",""
"23-12-2016","MPF","XXX","HHIO","7400","C","12/2017","","50"
"23-12-2016","MPF","XXX","HHIO","7400","P","12/2017","417","364"
"23-12-2016","MPF","XXX","HHIO","7600","C","12/2017","","50"
"23-12-2016","MPF","XXX","HHIO","7600","P","12/2017","","828"
"23-12-2016","MPF","XXX","HHIO","7800","C","12/2017","100",""
"23-12-2016","MPF","XXX","HHIO","7800","P","12/2017","73","797"
"23-12-2016","MPF","XXX","HHIO","7900","P","12/2017","100",""
"23-12-2016","MPF","XXX","HHIO","8000","C","12/2017","1706",""
"23-12-2016","MPF","XXX","HHIO","8000","P","12/2017","790","1002"
"23-12-2016","MPF","XXX","HHIO","8200","P","12/2017","50","50"
"23-12-2016","MPF","XXX","HHIO","8400","C","12/2017","404",""
"23-12-2016","MPF","XXX","HHIO","8400","P","12/2017","","1062"
"23-12-2016","MPF","XXX","HHIO","8600","P","12/2017","50",""
"23-12-2016","MPF","XXX","HHIO","8800","C","12/2017","455","358"
"23-12-2016","MPF","XXX","HHIO","8800","P","12/2017","100","4575"
"23-12-2016","MPF","XXX","HHIO","9000","P","12/2017","100",""
"23-12-2016","MPF","XXX","HHIO","9200","C","12/2017","","1624"
"23-12-2016","MPF","XXX","HHIO","9200","P","12/2017","3061","463"
"23-12-2016","MPF","XXX","HHIO","9400","C","12/2017","450","25"
"23-12-2016","MPF","XXX","HHIO","9400","P","12/2017","","173"
"23-12-2016","MPF","XXX","HHIO","9600","C","12/2017","1767","513"
"23-12-2016","MPF","XXX","HHIO","9600","P","12/2017","816","1063"
"23-12-2016","MPF","XXX","HHIO","9800","C","12/2017","717",""
"23-12-2016","MPF","XXX","HHIO","9800","P","12/2017","50","83"
"23-12-2016","MPF","XXX","HHIO","10000","C","12/2017","414","4775"
"23-12-2016","MPF","XXX","HHIO","10000","P","12/2017","102","628"
"23-12-2016","MPF","XXX","HHIO","10200","C","12/2017","300",""
"23-12-2016","MPF","XXX","HHIO","10400","C","12/2017","189","589"
"23-12-2016","MPF","XXX","HHIO","10400","P","12/2017","2475",""
"23-12-2016","MPF","XXX","HHIO","10600","P","12/2017","2",""
"23-12-2016","MPF","XXX","HHIO","10800","C","12/2017","529","2351"
"23-12-2016","MPF","XXX","HHIO","10800","P","12/2017","","353"
"23-12-2016","MPF","XXX","HHIO","11000","C","12/2017","25",""
"23-12-2016","MPF","XXX","HHIO","11200","C","12/2017","","2022"
"23-12-2016","MPF","XXX","HHIO","11200","P","12/2017","825",""
"23-12-2016","MPF","XXX","HHIO","11400","C","12/2017","2",""
"23-12-2016","MPF","XXX","HHIO","11600","C","12/2017","1901",""
"23-12-2016","MPF","XXX","HHIO","11600","P","12/2017","350","250"
"23-12-2016","MPF","XXX","HHIO","11800","C","12/2017","11","11"
"23-12-2016","MPF","XXX","HHIO","12000","C","12/2017","394","2412"
"23-12-2016","MPF","XXX","HHIO","12000","P","12/2017","","52"
"23-12-2016","MPF","XXX","HHIO","12600","C","12/2017","1602","447"
"23-12-2016","MPF","XXX","HHIO","13200","C","12/2017","1241","422"
"23-12-2016","MPF","XXX","HHIO","13800","C","12/2017","1667","328"
"23-12-2016","MPF","XXX","HHIO","14400","C","12/2017","35","236"
"23-12-2016","MPF","XXX","HHIO","15000","C","12/2017","1742","157"
"23-12-2016","MPF","XXX","HHIO","15800","C","12/2017","223","547"
"23-12-2016","MPF","XXX","HHIO","6200","P","06/2018","600",""
"23-12-2016","MPF","XXX","HHIO","6400","C","06/2018","100",""
"23-12-2016","MPF","XXX","HHIO","6800","P","06/2018","","397"
"23-12-2016","MPF","XXX","HHIO","7000","P","06/2018","","458"
"23-12-2016","MPF","XXX","HHIO","7200","C","06/2018","250",""
"23-12-2016","MPF","XXX","HHIO","7200","P","06/2018","302","1431"
"23-12-2016","MPF","XXX","HHIO","7400","P","06/2018","1050",""
"23-12-2016","MPF","XXX","HHIO","7600","P","06/2018","","1167"
"23-12-2016","MPF","XXX","HHIO","7800","P","06/2018","375",""
"23-12-2016","MPF","XXX","HHIO","8000","C","06/2018","392",""
"23-12-2016","MPF","XXX","HHIO","8000","P","06/2018","","3343"
"23-12-2016","MPF","XXX","HHIO","8400","C","06/2018","347",""
"23-12-2016","MPF","XXX","HHIO","8400","P","06/2018","1919",""
"23-12-2016","MPF","XXX","HHIO","8800","C","06/2018","1479",""
"23-12-2016","MPF","XXX","HHIO","8800","P","06/2018","1618","30"
"23-12-2016","MPF","XXX","HHIO","9200","C","06/2018","746",""
"23-12-2016","MPF","XXX","HHIO","9200","P","06/2018","1104","252"
"23-12-2016","MPF","XXX","HHIO","9600","C","06/2018","989",""
"23-12-2016","MPF","XXX","HHIO","9600","P","06/2018","1613",""
"23-12-2016","MPF","XXX","HHIO","10000","C","06/2018","556",""
"23-12-2016","MPF","XXX","HHIO","10000","P","06/2018","","700"
"23-12-2016","MPF","XXX","HHIO","10400","C","06/2018","202","80"
"23-12-2016","MPF","XXX","HHIO","10800","C","06/2018","","1044"
"23-12-2016","MPF","XXX","HHIO","11200","C","06/2018","","2535"
"23-12-2016","MPF","XXX","HHIO","11200","P","06/2018","500",""
"23-12-2016","MPF","XXX","HHIO","11600","C","06/2018","50","1978"
"23-12-2016","MPF","XXX","HHIO","11600","P","06/2018","","100"
"23-12-2016","MPF","XXX","HHIO","12000","C","06/2018","","2132"
"23-12-2016","MPF","XXX","HHIO","12600","C","06/2018","","603"
"23-12-2016","MPF","XXX","HHIO","13200","C","06/2018","2800",""
"23-12-2016","MPF","XXX","HHIO","13800","C","06/2018","1800",""
"23-12-2016","MPF","XXX","HHIO","6600","P","12/2018","820",""
"23-12-2016","MPF","XXX","HHIO","7200","P","12/2018","","823"
"23-12-2016","MPF","XXX","HHIO","7400","C","12/2018","","200"
"23-12-2016","MPF","XXX","HHIO","7400","P","12/2018","","600"
"23-12-2016","MPF","XXX","HHIO","7600","P","12/2018","","600"
"23-12-2016","MPF","XXX","HHIO","7800","P","12/2018","200",""
"23-12-2016","MPF","XXX","HHIO","8000","C","12/2018","","100"
"23-12-2016","MPF","XXX","HHIO","8000","P","12/2018","","599"
"23-12-2016","MPF","XXX","HHIO","8400","P","12/2018","","310"
"23-12-2016","MPF","XXX","HHIO","8800","C","12/2018","141","3"
"23-12-2016","MPF","XXX","HHIO","8800","P","12/2018","","449"
"23-12-2016","MPF","XXX","HHIO","9200","C","12/2018","689","1"
"23-12-2016","MPF","XXX","HHIO","9200","P","12/2018","900",""
"23-12-2016","MPF","XXX","HHIO","9600","C","12/2018","","1393"
"23-12-2016","MPF","XXX","HHIO","9600","P","12/2018","454",""
"23-12-2016","MPF","XXX","HHIO","10000","C","12/2018","63","2"
"23-12-2016","MPF","XXX","HHIO","10000","P","12/2018","75",""
"23-12-2016","MPF","XXX","HHIO","10400","C","12/2018","50",""
"23-12-2016","MPF","XXX","HHIO","10800","C","12/2018","164",""
"23-12-2016","MPF","XXX","HHIO","11200","C","12/2018","325",""
"23-12-2016","MPF","XXX","HHIO","11200","P","12/2018","","400"
"23-12-2016","MPF","XXX","HHIO","11600","C","12/2018","1","625"
"23-12-2016","MPF","XXX","HHIO","12000","C","12/2018","72",""
"23-12-2016","MPF","XXX","HHIO","12600","C","12/2018","1000",""
"23-12-2016","MPF","XXX","HHIO","10000","C","06/2019","","34"
"23-12-2016","MPF","XXX","HHIO","11200","C","06/2019","","40"
"23-12-2016","MPF","XXX","HHIO","11600","C","06/2019","","35"
"23-12-2016","MPF","XXX","HHIO","12000","C","06/2019","","139"
"23-12-2016","MSA","XXX","HHIO","4000","P","12/2016","","1760"
"23-12-2016","MSA","XXX","HHIO","5000","P","12/2016","","220"
"23-12-2016","MSA","XXX","HHIO","5600","P","12/2016","","1025"
"23-12-2016","MSA","XXX","HHIO","6000","P","12/2016","2187",""
"23-12-2016","MSA","XXX","HHIO","6400","P","12/2016","","300"
"23-12-2016","MSA","XXX","HHIO","6500","P","12/2016","","150"
"23-12-2016","MSA","XXX","HHIO","6600","P","12/2016","","850"
"23-12-2016","MSA","XXX","HHIO","6800","P","12/2016","","1855"
"23-12-2016","MSA","XXX","HHIO","7000","P","12/2016","200","3624"
"23-12-2016","MSA","XXX","HHIO","7200","P","12/2016","672",""
"23-12-2016","MSA","XXX","HHIO","7400","P","12/2016","","6725"
"23-12-2016","MSA","XXX","HHIO","7500","P","12/2016","600",""
"23-12-2016","MSA","XXX","HHIO","7600","C","12/2016","","250"
"23-12-2016","MSA","XXX","HHIO","7600","P","12/2016","2734",""
"23-12-2016","MSA","XXX","HHIO","7800","C","12/2016","","1100"
"23-12-2016","MSA","XXX","HHIO","7800","P","12/2016","775",""
"23-12-2016","MSA","XXX","HHIO","7900","C","12/2016","","200"
"23-12-2016","MSA","XXX","HHIO","7900","P","12/2016","200",""
"23-12-2016","MSA","XXX","HHIO","8000","C","12/2016","","3970"
"23-12-2016","MSA","XXX","HHIO","8000","P","12/2016","8469",""
"23-12-2016","MSA","XXX","HHIO","8200","C","12/2016","","2928"
"23-12-2016","MSA","XXX","HHIO","8200","P","12/2016","1075",""
"23-12-2016","MSA","XXX","HHIO","8400","C","12/2016","1664",""
"23-12-2016","MSA","XXX","HHIO","8400","P","12/2016","385",""
"23-12-2016","MSA","XXX","HHIO","8600","C","12/2016","","4319"
"23-12-2016","MSA","XXX","HHIO","8600","P","12/2016","880","200"
"23-12-2016","MSA","XXX","HHIO","8800","C","12/2016","","1427"
"23-12-2016","MSA","XXX","HHIO","8800","P","12/2016","3358","40"
"23-12-2016","MSA","XXX","HHIO","9000","C","12/2016","","3450"
"23-12-2016","MSA","XXX","HHIO","9000","P","12/2016","5566","206"
"23-12-2016","MSA","XXX","HHIO","9200","C","12/2016","20","1889"
"23-12-2016","MSA","XXX","HHIO","9200","P","12/2016","994","20"
"23-12-2016","MSA","XXX","HHIO","9400","C","12/2016","479","480"
"23-12-2016","MSA","XXX","HHIO","9400","P","12/2016","442","143"
"23-12-2016","MSA","XXX","HHIO","9600","C","12/2016","","2279"
"23-12-2016","MSA","XXX","HHIO","9600","P","12/2016","917",""
"23-12-2016","MSA","XXX","HHIO","9800","C","12/2016","2131","890"
"23-12-2016","MSA","XXX","HHIO","9800","P","12/2016","76","482"
"23-12-2016","MSA","XXX","HHIO","10000","C","12/2016","714","1345"
"23-12-2016","MSA","XXX","HHIO","10000","P","12/2016","","1252"
"23-12-2016","MSA","XXX","HHIO","10200","C","12/2016","2595",""
"23-12-2016","MSA","XXX","HHIO","10400","C","12/2016","2745","25"
"23-12-2016","MSA","XXX","HHIO","10400","P","12/2016","","1275"
"23-12-2016","MSA","XXX","HHIO","10600","C","12/2016","2547","40"
"23-12-2016","MSA","XXX","HHIO","10800","C","12/2016","235","1335"
"23-12-2016","MSA","XXX","HHIO","10800","P","12/2016","1997",""
"23-12-2016","MSA","XXX","HHIO","11000","C","12/2016","420","650"
"23-12-2016","MSA","XXX","HHIO","11200","C","12/2016","6","1319"
"23-12-2016","MSA","XXX","HHIO","11200","P","12/2016","","175"
"23-12-2016","MSA","XXX","HHIO","11600","C","12/2016","","500"
"23-12-2016","MSA","XXX","HHIO","11600","P","12/2016","600",""
"23-12-2016","MSA","XXX","HHIO","12000","C","12/2016","2534",""
"23-12-2016","MSA","XXX","HHIO","12000","P","12/2016","","500"
"23-12-2016","MSA","XXX","HHIO","12600","C","12/2016","","250"
"23-12-2016","MSA","XXX","HHIO","12600","P","12/2016","150",""
"23-12-2016","MSA","XXX","HHIO","13200","C","12/2016","3300",""
"23-12-2016","MSA","XXX","HHIO","13200","P","12/2016","","2000"
"23-12-2016","MSA","XXX","HHIO","13800","C","12/2016","2080",""
"23-12-2016","MSA","XXX","HHIO","13800","P","12/2016","","1904"
"23-12-2016","MSA","XXX","HHIO","14400","C","12/2016","","475"
"23-12-2016","MSA","XXX","HHIO","14400","P","12/2016","","475"
"23-12-2016","MSA","XXX","HHIO","15000","C","12/2016","250",""
"23-12-2016","MSA","XXX","HHIO","15000","P","12/2016","","250"
"23-12-2016","MSA","XXX","HHIO","16600","C","12/2016","","150"
"23-12-2016","MSA","XXX","HHIO","7900","P","01/2017","20",""
"23-12-2016","MSA","XXX","HHIO","8000","P","01/2017","1000",""
"23-12-2016","MSA","XXX","HHIO","8400","P","01/2017","90","1000"
"23-12-2016","MSA","XXX","HHIO","8600","P","01/2017","225","1000"
"23-12-2016","MSA","XXX","HHIO","8800","P","01/2017","281",""
"23-12-2016","MSA","XXX","HHIO","9000","P","01/2017","1929","5"
"23-12-2016","MSA","XXX","HHIO","9200","C","01/2017","","20"
"23-12-2016","MSA","XXX","HHIO","9200","P","01/2017","150",""
"23-12-2016","MSA","XXX","HHIO","9400","C","01/2017","50","143"
"23-12-2016","MSA","XXX","HHIO","9400","P","01/2017","396","750"
"23-12-2016","MSA","XXX","HHIO","9600","C","01/2017","5","100"
"23-12-2016","MSA","XXX","HHIO","9600","P","01/2017","445",""
"23-12-2016","MSA","XXX","HHIO","9800","C","01/2017","10","17"
"23-12-2016","MSA","XXX","HHIO","9800","P","01/2017","5",""
"23-12-2016","MSA","XXX","HHIO","10000","C","01/2017","281",""
"23-12-2016","MSA","XXX","HHIO","10200","C","01/2017","63",""
"23-12-2016","MSA","XXX","HHIO","10400","C","01/2017","1018",""
"23-12-2016","MSA","XXX","HHIO","8000","P","02/2017","","500"
"23-12-2016","MSA","XXX","HHIO","8600","P","02/2017","500",""
"23-12-2016","MSA","XXX","HHIO","9200","P","02/2017","","40"
"23-12-2016","MSA","XXX","HHIO","10000","P","02/2017","","10"
"23-12-2016","MSA","XXX","HHIO","10200","C","02/2017","","40"
"23-12-2016","MSA","XXX","HHIO","6000","P","03/2017","","900"
"23-12-2016","MSA","XXX","HHIO","7400","P","03/2017","","100"
"23-12-2016","MSA","XXX","HHIO","7800","P","03/2017","125",""
"23-12-2016","MSA","XXX","HHIO","8000","P","03/2017","","1100"
"23-12-2016","MSA","XXX","HHIO","8200","P","03/2017","200",""
"23-12-2016","MSA","XXX","HHIO","8400","P","03/2017","","350"
"23-12-2016","MSA","XXX","HHIO","8800","P","03/2017","","150"
"23-12-2016","MSA","XXX","HHIO","9000","P","03/2017","200","1420"
"23-12-2016","MSA","XXX","HHIO","9200","C","03/2017","","300"
"23-12-2016","MSA","XXX","HHIO","9200","P","03/2017","","600"
"23-12-2016","MSA","XXX","HHIO","9400","C","03/2017","","130"
"23-12-2016","MSA","XXX","HHIO","9400","P","03/2017","","230"
"23-12-2016","MSA","XXX","HHIO","9600","C","03/2017","1600",""
"23-12-2016","MSA","XXX","HHIO","9600","P","03/2017","1000",""
"23-12-2016","MSA","XXX","HHIO","9800","C","03/2017","","800"
"23-12-2016","MSA","XXX","HHIO","9800","P","03/2017","10","700"
"23-12-2016","MSA","XXX","HHIO","10000","C","03/2017","","50"
"23-12-2016","MSA","XXX","HHIO","10000","P","03/2017","","200"
"23-12-2016","MSA","XXX","HHIO","10200","C","03/2017","","300"
"23-12-2016","MSA","XXX","HHIO","10400","C","03/2017","","525"
"23-12-2016","MSA","XXX","HHIO","10400","P","03/2017","","625"
"23-12-2016","MSA","XXX","HHIO","10600","C","03/2017","","375"
"23-12-2016","MSA","XXX","HHIO","10800","C","03/2017","500",""
"23-12-2016","MSA","XXX","HHIO","11000","C","03/2017","","323"
"23-12-2016","MSA","XXX","HHIO","11200","C","03/2017","350",""
"23-12-2016","MSA","XXX","HHIO","11200","P","03/2017","350",""
"23-12-2016","MSA","XXX","HHIO","7000","P","06/2017","1571",""
"23-12-2016","MSA","XXX","HHIO","7200","P","06/2017","1078",""
"23-12-2016","MSA","XXX","HHIO","7400","P","06/2017","550",""
"23-12-2016","MSA","XXX","HHIO","7600","P","06/2017","1451",""
"23-12-2016","MSA","XXX","HHIO","7800","C","06/2017","","100"
"23-12-2016","MSA","XXX","HHIO","7800","P","06/2017","","675"
"23-12-2016","MSA","XXX","HHIO","8000","C","06/2017","150",""
"23-12-2016","MSA","XXX","HHIO","8000","P","06/2017","1350",""
"23-12-2016","MSA","XXX","HHIO","8400","C","06/2017","530",""
"23-12-2016","MSA","XXX","HHIO","8400","P","06/2017","1504",""
"23-12-2016","MSA","XXX","HHIO","8600","P","06/2017","","400"
"23-12-2016","MSA","XXX","HHIO","8800","C","06/2017","489",""
"23-12-2016","MSA","XXX","HHIO","8800","P","06/2017","1736",""
"23-12-2016","MSA","XXX","HHIO","9000","C","06/2017","","200"
"23-12-2016","MSA","XXX","HHIO","9000","P","06/2017","","443"
"23-12-2016","MSA","XXX","HHIO","9200","C","06/2017","","800"
"23-12-2016","MSA","XXX","HHIO","9200","P","06/2017","550",""
"23-12-2016","MSA","XXX","HHIO","9400","C","06/2017","75",""
"23-12-2016","MSA","XXX","HHIO","9400","P","06/2017","75",""
"23-12-2016","MSA","XXX","HHIO","9600","C","06/2017","","1433"
"23-12-2016","MSA","XXX","HHIO","9600","P","06/2017","","1483"
"23-12-2016","MSA","XXX","HHIO","9800","C","06/2017","","1250"
"23-12-2016","MSA","XXX","HHIO","9800","P","06/2017","","300"
"23-12-2016","MSA","XXX","HHIO","10000","C","06/2017","","1298"
"23-12-2016","MSA","XXX","HHIO","10200","C","06/2017","","100"
"23-12-2016","MSA","XXX","HHIO","10400","C","06/2017","1050",""
"23-12-2016","MSA","XXX","HHIO","10400","P","06/2017","50",""
"23-12-2016","MSA","XXX","HHIO","10600","C","06/2017","200",""
"23-12-2016","MSA","XXX","HHIO","10800","C","06/2017","","851"
"23-12-2016","MSA","XXX","HHIO","10800","P","06/2017","50",""
"23-12-2016","MSA","XXX","HHIO","11000","C","06/2017","","700"
"23-12-2016","MSA","XXX","HHIO","11200","C","06/2017","4313",""
"23-12-2016","MSA","XXX","HHIO","11400","C","06/2017","","1200"
"23-12-2016","MSA","XXX","HHIO","12000","C","06/2017","","2375"
"23-12-2016","MSA","XXX","HHIO","8600","P","09/2017","","300"
"23-12-2016","MSA","XXX","HHIO","9400","C","09/2017","","70"
"23-12-2016","MSA","XXX","HHIO","9400","P","09/2017","70",""
"23-12-2016","MSA","XXX","HHIO","9600","C","09/2017","130",""
"23-12-2016","MSA","XXX","HHIO","9600","P","09/2017","270",""
"23-12-2016","MSA","XXX","HHIO","9800","C","09/2017","","500"
"23-12-2016","MSA","XXX","HHIO","5000","P","12/2017","900",""
"23-12-2016","MSA","XXX","HHIO","6400","P","12/2017","","652"
"23-12-2016","MSA","XXX","HHIO","7000","P","12/2017","700",""
"23-12-2016","MSA","XXX","HHIO","7200","P","12/2017","1900",""
"23-12-2016","MSA","XXX","HHIO","7400","P","12/2017","","950"
"23-12-2016","MSA","XXX","HHIO","7600","C","12/2017","600",""
"23-12-2016","MSA","XXX","HHIO","7600","P","12/2017","1300",""
"23-12-2016","MSA","XXX","HHIO","7800","C","12/2017","","200"
"23-12-2016","MSA","XXX","HHIO","7800","P","12/2017","1350",""
"23-12-2016","MSA","XXX","HHIO","7900","P","12/2017","","300"
"23-12-2016","MSA","XXX","HHIO","8000","C","12/2017","","2129"
"23-12-2016","MSA","XXX","HHIO","8000","P","12/2017","","1004"
"23-12-2016","MSA","XXX","HHIO","8400","C","12/2017","","345"
"23-12-2016","MSA","XXX","HHIO","8400","P","12/2017","45",""
"23-12-2016","MSA","XXX","HHIO","8800","C","12/2017","550",""
"23-12-2016","MSA","XXX","HHIO","8800","P","12/2017","750",""
"23-12-2016","MSA","XXX","HHIO","9200","C","12/2017","2273",""
"23-12-2016","MSA","XXX","HHIO","9200","P","12/2017","","2750"
